area_id,alleg_year,officer_race,count
372,2006,Black,3
372,2006,White,6
372,2007,Asian/Pacific,1
372,2007,Black,10
372,2007,Hispanic,1
372,2007,Native American/Alaskan Native,1
372,2007,White,10
372,2008,Asian/Pacific,1
372,2008,Black,5
372,2008,Hispanic,3
372,2008,Native American/Alaskan Native,1
372,2008,White,12
372,2009,Asian/Pacific,1
372,2009,Black,7
372,2009,Hispanic,1
372,2009,Native American/Alaskan Native,1
372,2009,White,15
372,2010,Black,4
372,2010,Hispanic,13
372,2010,White,23
372,2011,Black,1
372,2011,Hispanic,1
372,2011,White,11
372,2012,Black,3
372,2012,Hispanic,8
372,2012,White,9
372,2013,Black,10
372,2013,Hispanic,2
372,2013,White,5
372,2014,Hispanic,3
372,2014,White,5
372,2015,Black,3
372,2015,Hispanic,4
372,2015,White,10
372,2016,Black,1
372,2016,Hispanic,4
372,2016,White,5
372,2017,Black,4
372,2017,White,2
372,2018,White,2
373,1982,White,1
373,1984,Hispanic,1
373,1984,White,2
373,1986,White,3
373,1987,Black,1
373,1987,White,6
373,1989,White,13
373,1990,Black,4
373,1990,Hispanic,1
373,1990,Unknown,1
373,1990,White,3
373,1991,Black,4
373,1991,Hispanic,3
373,1991,White,8
373,1992,Black,3
373,1992,Hispanic,3
373,1992,White,13
373,1993,Black,4
373,1993,Hispanic,5
373,1993,White,17
373,1994,Black,3
373,1994,Hispanic,1
373,1994,White,13
373,1995,Black,3
373,1995,Hispanic,5
373,1995,White,13
373,1996,Black,7
373,1996,Hispanic,6
373,1996,White,7
373,1997,Black,6
373,1997,White,8
373,1998,White,12
373,1999,Black,4
373,1999,Hispanic,1
373,1999,White,17
373,2000,Asian/Pacific,4
373,2000,Black,10
373,2000,Hispanic,3
373,2000,White,21
373,2001,Hispanic,2
373,2001,White,10
373,2002,Asian/Pacific,1
373,2002,Black,1
373,2002,White,11
373,2003,Asian/Pacific,1
373,2003,Black,2
373,2003,Hispanic,2
373,2003,White,9
373,2004,Black,2
373,2004,Hispanic,1
373,2004,White,7
373,2005,Black,1
373,2005,Hispanic,3
373,2005,White,4
373,2006,Hispanic,1
373,2006,White,12
373,2007,Asian/Pacific,3
373,2007,Black,1
373,2007,White,13
373,2008,Black,3
373,2008,Hispanic,1
373,2008,Native American/Alaskan Native,1
373,2008,White,9
373,2009,Black,2
373,2009,Hispanic,1
373,2009,White,3
373,2010,Black,2
373,2010,Hispanic,1
373,2010,White,5
373,2011,Black,1
373,2011,Hispanic,1
373,2011,White,7
373,2012,Black,2
373,2012,Hispanic,2
373,2012,White,14
373,2014,White,1
373,2015,Asian/Pacific,1
373,2015,White,2
373,2016,Hispanic,1
373,2016,White,2
373,2017,Asian/Pacific,1
373,2017,Black,1
373,2017,Hispanic,1
373,2017,White,2
374,1982,Black,2
374,1984,White,1
374,1986,White,2
374,1989,Black,1
374,1989,White,8
374,1990,Hispanic,1
374,1990,White,2
374,1991,Black,2
374,1991,Hispanic,6
374,1991,White,19
374,1992,Black,1
374,1992,White,9
374,1993,Black,1
374,1993,Hispanic,1
374,1993,White,9
374,1994,Black,1
374,1994,Hispanic,1
374,1994,White,7
374,1995,Black,1
374,1995,Hispanic,1
374,1995,White,8
374,1996,Black,1
374,1996,White,7
374,1997,Black,2
374,1997,White,11
374,1998,Black,1
374,1999,Hispanic,1
374,1999,White,10
374,2000,Hispanic,1
374,2000,White,7
374,2001,Hispanic,1
374,2001,White,1
374,2002,Hispanic,2
374,2002,White,2
374,2003,Black,1
374,2003,Hispanic,2
374,2003,Native American/Alaskan Native,1
374,2003,White,6
374,2004,White,2
374,2005,Hispanic,2
374,2005,White,3
374,2007,Asian/Pacific,1
374,2007,Black,2
374,2007,Hispanic,2
374,2007,White,6
374,2008,Black,1
374,2008,Hispanic,1
374,2008,White,9
374,2009,Black,4
374,2009,Hispanic,3
374,2009,White,5
374,2010,Asian/Pacific,1
374,2010,White,2
374,2011,Hispanic,1
374,2011,White,4
374,2012,Black,2
374,2013,Asian/Pacific,1
374,2013,Hispanic,3
374,2013,White,2
374,2014,Black,2
374,2014,Hispanic,2
374,2014,White,9
374,2015,Black,1
374,2015,Hispanic,1
374,2015,White,3
374,2017,White,1
374,2018,Black,1
375,1970,White,2
375,1980,Black,1
375,1980,Hispanic,1
375,1980,White,1
375,1981,Black,3
375,1981,Hispanic,2
375,1981,White,3
375,1982,Black,1
375,1982,White,3
375,1983,Hispanic,1
375,1983,White,11
375,1984,Black,3
375,1984,Native American/Alaskan Native,1
375,1984,White,14
375,1985,Black,1
375,1985,Hispanic,1
375,1985,White,4
375,1986,Black,1
375,1986,White,9
375,1987,White,11
375,1988,Black,11
375,1988,Hispanic,2
375,1988,White,13
375,1989,Black,8
375,1989,Hispanic,6
375,1989,Unknown,1
375,1989,White,42
375,1990,Black,15
375,1990,Hispanic,4
375,1990,Unknown,1
375,1990,White,57
375,1991,Black,46
375,1991,Hispanic,22
375,1991,Unknown,3
375,1991,White,151
375,1992,Asian/Pacific,2
375,1992,Black,39
375,1992,Hispanic,18
375,1992,Unknown,1
375,1992,White,111
375,1993,Asian/Pacific,2
375,1993,Black,29
375,1993,Hispanic,12
375,1993,Unknown,1
375,1993,White,98
375,1994,Black,33
375,1994,Hispanic,14
375,1994,Unknown,1
375,1994,White,117
375,1995,Asian/Pacific,1
375,1995,Black,40
375,1995,Hispanic,19
375,1995,Native American/Alaskan Native,2
375,1995,Unknown,1
375,1995,White,148
375,1996,Black,42
375,1996,Hispanic,7
375,1996,Native American/Alaskan Native,1
375,1996,White,129
375,1997,Asian/Pacific,1
375,1997,Black,43
375,1997,Hispanic,25
375,1997,Native American/Alaskan Native,1
375,1997,White,135
375,1998,Asian/Pacific,3
375,1998,Black,41
375,1998,Hispanic,24
375,1998,White,121
375,1999,Asian/Pacific,3
375,1999,Black,46
375,1999,Hispanic,18
375,1999,White,139
375,2000,Asian/Pacific,5
375,2000,Black,63
375,2000,Hispanic,58
375,2000,White,286
375,2001,Asian/Pacific,18
375,2001,Black,50
375,2001,Hispanic,17
375,2001,Native American/Alaskan Native,1
375,2001,White,129
375,2002,Asian/Pacific,4
375,2002,Black,52
375,2002,Hispanic,23
375,2002,White,188
375,2003,Asian/Pacific,11
375,2003,Black,46
375,2003,Hispanic,22
375,2003,White,140
375,2004,Asian/Pacific,3
375,2004,Black,29
375,2004,Hispanic,15
375,2004,White,86
375,2005,Asian/Pacific,1
375,2005,Black,29
375,2005,Hispanic,19
375,2005,White,85
375,2006,Asian/Pacific,1
375,2006,Black,15
375,2006,Hispanic,12
375,2006,Native American/Alaskan Native,1
375,2006,White,87
375,2007,Asian/Pacific,7
375,2007,Black,18
375,2007,Hispanic,32
375,2007,White,138
375,2008,Asian/Pacific,6
375,2008,Black,20
375,2008,Hispanic,17
375,2008,Native American/Alaskan Native,1
375,2008,White,75
375,2009,Asian/Pacific,5
375,2009,Black,13
375,2009,Hispanic,26
375,2009,White,58
375,2010,Asian/Pacific,2
375,2010,Black,12
375,2010,Hispanic,18
375,2010,Native American/Alaskan Native,1
375,2010,White,63
375,2011,Black,17
375,2011,Hispanic,13
375,2011,White,54
375,2012,Asian/Pacific,1
375,2012,Black,15
375,2012,Hispanic,11
375,2012,White,35
375,2013,Black,21
375,2013,Hispanic,15
375,2013,White,41
375,2014,Black,20
375,2014,Hispanic,8
375,2014,White,41
375,2015,Asian/Pacific,1
375,2015,Black,9
375,2015,Hispanic,9
375,2015,White,35
375,2016,Asian/Pacific,1
375,2016,Black,20
375,2016,Hispanic,11
375,2016,White,25
375,2017,Black,8
375,2017,Hispanic,6
375,2017,White,16
375,2018,Hispanic,2
375,2018,White,6
376,1971,White,2
376,1973,Hispanic,1
376,1973,White,1
376,1983,White,2
376,1984,Hispanic,1
376,1984,White,3
376,1985,White,2
376,1986,Black,3
376,1986,White,4
376,1987,White,2
376,1988,Hispanic,4
376,1988,White,10
376,1989,Asian/Pacific,1
376,1989,Black,10
376,1989,Hispanic,15
376,1989,White,66
376,1990,Black,5
376,1990,Hispanic,5
376,1990,Native American/Alaskan Native,1
376,1990,White,29
376,1991,Black,16
376,1991,Hispanic,25
376,1991,White,87
376,1992,Black,5
376,1992,Hispanic,28
376,1992,White,70
376,1993,Black,7
376,1993,Hispanic,27
376,1993,White,80
376,1994,Asian/Pacific,2
376,1994,Black,7
376,1994,Hispanic,28
376,1994,White,81
376,1995,Asian/Pacific,3
376,1995,Black,10
376,1995,Hispanic,40
376,1995,White,76
376,1996,Asian/Pacific,2
376,1996,Black,11
376,1996,Hispanic,41
376,1996,White,111
376,1997,Asian/Pacific,4
376,1997,Black,10
376,1997,Hispanic,47
376,1997,Unknown,1
376,1997,White,115
376,1998,Asian/Pacific,5
376,1998,Black,3
376,1998,Hispanic,40
376,1998,White,82
376,1999,Asian/Pacific,1
376,1999,Black,5
376,1999,Hispanic,28
376,1999,White,49
376,2000,Asian/Pacific,2
376,2000,Black,15
376,2000,Hispanic,39
376,2000,Native American/Alaskan Native,2
376,2000,White,88
376,2001,Asian/Pacific,1
376,2001,Black,10
376,2001,Hispanic,26
376,2001,White,46
376,2002,Asian/Pacific,1
376,2002,Black,4
376,2002,Hispanic,28
376,2002,White,65
376,2003,Asian/Pacific,1
376,2003,Black,7
376,2003,Hispanic,27
376,2003,White,37
376,2004,Asian/Pacific,1
376,2004,Black,6
376,2004,Hispanic,14
376,2004,White,33
376,2005,Black,4
376,2005,Hispanic,12
376,2005,White,20
376,2006,Asian/Pacific,1
376,2006,Black,6
376,2006,Hispanic,21
376,2006,White,20
376,2007,Asian/Pacific,1
376,2007,Black,4
376,2007,Hispanic,23
376,2007,White,37
376,2008,Asian/Pacific,2
376,2008,Black,6
376,2008,Hispanic,29
376,2008,White,42
376,2009,Black,2
376,2009,Hispanic,31
376,2009,Native American/Alaskan Native,1
376,2009,White,36
376,2010,Asian/Pacific,1
376,2010,Black,1
376,2010,Hispanic,25
376,2010,White,23
376,2011,Asian/Pacific,1
376,2011,Black,1
376,2011,Hispanic,14
376,2011,Native American/Alaskan Native,1
376,2011,White,21
376,2012,Hispanic,18
376,2012,White,20
376,2013,Black,1
376,2013,Hispanic,17
376,2013,White,29
376,2014,Black,3
376,2014,Hispanic,18
376,2014,White,27
376,2015,Asian/Pacific,2
376,2015,Black,4
376,2015,Hispanic,9
376,2015,White,24
376,2016,Black,1
376,2016,Hispanic,5
376,2016,White,4
376,2017,Asian/Pacific,2
376,2017,Black,1
376,2017,Hispanic,11
376,2017,White,12
376,2018,Hispanic,3
376,2018,White,3
377,1979,Black,2
377,1980,Black,4
377,1984,Black,1
377,1984,White,4
377,1985,Black,7
377,1985,White,5
377,1986,White,4
377,1987,Black,5
377,1987,Hispanic,2
377,1987,White,14
377,1988,Black,1
377,1988,Hispanic,2
377,1988,White,3
377,1989,Black,54
377,1989,Hispanic,7
377,1989,White,99
377,1990,Black,39
377,1990,Hispanic,4
377,1990,Native American/Alaskan Native,1
377,1990,White,60
377,1991,Black,146
377,1991,Hispanic,30
377,1991,White,266
377,1992,Asian/Pacific,2
377,1992,Black,126
377,1992,Hispanic,17
377,1992,White,161
377,1993,Black,103
377,1993,Hispanic,18
377,1993,White,256
377,1994,Black,184
377,1994,Hispanic,27
377,1994,White,276
377,1995,Asian/Pacific,7
377,1995,Black,115
377,1995,Hispanic,34
377,1995,White,277
377,1996,Asian/Pacific,2
377,1996,Black,164
377,1996,Hispanic,31
377,1996,Unknown,1
377,1996,White,269
377,1997,Asian/Pacific,5
377,1997,Black,122
377,1997,Hispanic,51
377,1997,Unknown,1
377,1997,White,291
377,1998,Asian/Pacific,3
377,1998,Black,129
377,1998,Hispanic,29
377,1998,White,216
377,1999,Asian/Pacific,6
377,1999,Black,148
377,1999,Hispanic,57
377,1999,White,313
377,2000,Asian/Pacific,7
377,2000,Black,245
377,2000,Hispanic,79
377,2000,Unknown,1
377,2000,White,393
377,2001,Asian/Pacific,3
377,2001,Black,130
377,2001,Hispanic,31
377,2001,White,196
377,2002,Asian/Pacific,5
377,2002,Black,145
377,2002,Hispanic,44
377,2002,White,192
377,2003,Asian/Pacific,5
377,2003,Black,101
377,2003,Hispanic,50
377,2003,Native American/Alaskan Native,1
377,2003,White,192
377,2004,Asian/Pacific,2
377,2004,Black,67
377,2004,Hispanic,50
377,2004,White,150
377,2005,Asian/Pacific,3
377,2005,Black,76
377,2005,Hispanic,55
377,2005,White,129
377,2006,Asian/Pacific,2
377,2006,Black,98
377,2006,Hispanic,56
377,2006,Native American/Alaskan Native,2
377,2006,White,121
377,2007,Asian/Pacific,6
377,2007,Black,52
377,2007,Hispanic,47
377,2007,Native American/Alaskan Native,2
377,2007,White,156
377,2008,Asian/Pacific,8
377,2008,Black,66
377,2008,Hispanic,36
377,2008,Native American/Alaskan Native,1
377,2008,White,129
377,2009,Asian/Pacific,4
377,2009,Black,53
377,2009,Hispanic,45
377,2009,Native American/Alaskan Native,1
377,2009,White,139
377,2010,Black,45
377,2010,Hispanic,46
377,2010,Native American/Alaskan Native,2
377,2010,White,164
377,2011,Asian/Pacific,6
377,2011,Black,38
377,2011,Hispanic,38
377,2011,Native American/Alaskan Native,3
377,2011,White,138
377,2012,Asian/Pacific,4
377,2012,Black,36
377,2012,Hispanic,47
377,2012,Native American/Alaskan Native,1
377,2012,White,116
377,2013,Asian/Pacific,4
377,2013,Black,31
377,2013,Hispanic,31
377,2013,White,85
377,2014,Asian/Pacific,4
377,2014,Black,23
377,2014,Hispanic,28
377,2014,Native American/Alaskan Native,1
377,2014,White,85
377,2015,Asian/Pacific,2
377,2015,Black,26
377,2015,Hispanic,39
377,2015,White,77
377,2016,Asian/Pacific,3
377,2016,Black,16
377,2016,Hispanic,19
377,2016,White,39
377,2017,Asian/Pacific,2
377,2017,Black,19
377,2017,Hispanic,23
377,2017,Unknown,1
377,2017,White,29
377,2018,Asian/Pacific,1
377,2018,Black,4
377,2018,Hispanic,5
377,2018,White,22
377,,White,1
378,1982,White,4
378,1984,Black,1
378,1984,White,1
378,1985,Black,1
378,1987,Hispanic,2
378,1987,White,5
378,1988,Black,1
378,1988,Hispanic,1
378,1989,Black,20
378,1989,Hispanic,7
378,1989,White,24
378,1990,Black,7
378,1990,Hispanic,4
378,1990,White,34
378,1991,Asian/Pacific,1
378,1991,Black,37
378,1991,Hispanic,17
378,1991,White,121
378,1992,Asian/Pacific,1
378,1992,Black,25
378,1992,Hispanic,19
378,1992,White,108
378,1993,Black,36
378,1993,Hispanic,10
378,1993,White,80
378,1994,Black,36
378,1994,Hispanic,12
378,1994,White,89
378,1995,Asian/Pacific,1
378,1995,Black,27
378,1995,Hispanic,21
378,1995,White,96
378,1996,Asian/Pacific,3
378,1996,Black,38
378,1996,Hispanic,29
378,1996,White,115
378,1997,Asian/Pacific,3
378,1997,Black,31
378,1997,Hispanic,25
378,1997,White,128
378,1998,Asian/Pacific,1
378,1998,Black,42
378,1998,Hispanic,25
378,1998,White,114
378,1999,Asian/Pacific,1
378,1999,Black,34
378,1999,Hispanic,19
378,1999,White,102
378,2000,Black,47
378,2000,Hispanic,22
378,2000,White,123
378,2001,Asian/Pacific,1
378,2001,Black,50
378,2001,Hispanic,21
378,2001,White,90
378,2002,Asian/Pacific,2
378,2002,Black,19
378,2002,Hispanic,19
378,2002,White,59
378,2003,Asian/Pacific,1
378,2003,Black,19
378,2003,Hispanic,22
378,2003,White,55
378,2004,Black,15
378,2004,Hispanic,12
378,2004,White,26
378,2005,Black,23
378,2005,Hispanic,6
378,2005,Native American/Alaskan Native,1
378,2005,White,41
378,2006,Black,18
378,2006,Hispanic,20
378,2006,White,35
378,2007,Black,28
378,2007,Hispanic,13
378,2007,White,42
378,2008,Asian/Pacific,1
378,2008,Black,15
378,2008,Hispanic,21
378,2008,White,47
378,2009,Asian/Pacific,1
378,2009,Black,14
378,2009,Hispanic,29
378,2009,White,56
378,2010,Asian/Pacific,2
378,2010,Black,20
378,2010,Hispanic,21
378,2010,Native American/Alaskan Native,1
378,2010,White,48
378,2011,Asian/Pacific,3
378,2011,Black,5
378,2011,Hispanic,15
378,2011,White,56
378,2012,Asian/Pacific,2
378,2012,Hispanic,11
378,2012,White,31
378,2013,Asian/Pacific,1
378,2013,Black,7
378,2013,Hispanic,11
378,2013,White,34
378,2014,Asian/Pacific,2
378,2014,Black,9
378,2014,Hispanic,10
378,2014,White,25
378,2015,Asian/Pacific,1
378,2015,Black,7
378,2015,Hispanic,11
378,2015,White,15
378,2016,Asian/Pacific,3
378,2016,Black,2
378,2016,Hispanic,10
378,2016,White,14
378,2017,Asian/Pacific,2
378,2017,Black,6
378,2017,Hispanic,12
378,2017,Unknown,1
378,2017,White,23
378,2018,Asian/Pacific,1
378,2018,Black,2
378,2018,Hispanic,10
378,2018,White,14
378,,Black,1
379,1979,Black,2
379,1979,White,1
379,1982,Black,7
379,1982,White,5
379,1983,Black,2
379,1983,White,1
379,1984,Black,2
379,1984,White,16
379,1985,Black,5
379,1985,White,2
379,1986,Black,6
379,1986,White,6
379,1987,Black,2
379,1987,Hispanic,1
379,1987,White,7
379,1988,Black,5
379,1988,Hispanic,1
379,1988,White,5
379,1989,Black,79
379,1989,Hispanic,7
379,1989,White,66
379,1990,Black,47
379,1990,Hispanic,5
379,1990,White,48
379,1991,Black,227
379,1991,Hispanic,15
379,1991,White,138
379,1992,Black,164
379,1992,Hispanic,14
379,1992,White,119
379,1993,Black,221
379,1993,Hispanic,27
379,1993,White,145
379,1994,Asian/Pacific,2
379,1994,Black,235
379,1994,Hispanic,16
379,1994,White,132
379,1995,Asian/Pacific,1
379,1995,Black,193
379,1995,Hispanic,24
379,1995,White,143
379,1996,Asian/Pacific,1
379,1996,Black,222
379,1996,Hispanic,27
379,1996,White,201
379,1997,Asian/Pacific,2
379,1997,Black,177
379,1997,Hispanic,17
379,1997,White,188
379,1998,Asian/Pacific,3
379,1998,Black,127
379,1998,Hispanic,18
379,1998,White,145
379,1999,Asian/Pacific,2
379,1999,Black,95
379,1999,Hispanic,20
379,1999,White,121
379,2000,Asian/Pacific,4
379,2000,Black,209
379,2000,Hispanic,36
379,2000,White,212
379,2001,Asian/Pacific,4
379,2001,Black,108
379,2001,Hispanic,24
379,2001,White,172
379,2002,Asian/Pacific,2
379,2002,Black,152
379,2002,Hispanic,36
379,2002,White,143
379,2003,Asian/Pacific,3
379,2003,Black,93
379,2003,Hispanic,22
379,2003,White,102
379,2004,Asian/Pacific,1
379,2004,Black,85
379,2004,Hispanic,26
379,2004,White,93
379,2005,Asian/Pacific,2
379,2005,Black,58
379,2005,Hispanic,18
379,2005,White,63
379,2006,Asian/Pacific,6
379,2006,Black,60
379,2006,Hispanic,32
379,2006,Native American/Alaskan Native,1
379,2006,White,86
379,2007,Asian/Pacific,1
379,2007,Black,92
379,2007,Hispanic,36
379,2007,Native American/Alaskan Native,1
379,2007,White,89
379,2008,Asian/Pacific,1
379,2008,Black,57
379,2008,Hispanic,27
379,2008,White,96
379,2009,Asian/Pacific,6
379,2009,Black,61
379,2009,Hispanic,39
379,2009,White,91
379,2010,Asian/Pacific,3
379,2010,Black,59
379,2010,Hispanic,27
379,2010,White,76
379,2011,Asian/Pacific,4
379,2011,Black,52
379,2011,Hispanic,23
379,2011,White,93
379,2012,Asian/Pacific,2
379,2012,Black,49
379,2012,Hispanic,26
379,2012,White,74
379,2013,Asian/Pacific,2
379,2013,Black,56
379,2013,Hispanic,29
379,2013,White,93
379,2014,Asian/Pacific,4
379,2014,Black,42
379,2014,Hispanic,28
379,2014,White,62
379,2015,Asian/Pacific,1
379,2015,Black,33
379,2015,Hispanic,18
379,2015,White,42
379,2016,Asian/Pacific,1
379,2016,Black,15
379,2016,Hispanic,14
379,2016,White,20
379,2017,Asian/Pacific,1
379,2017,Black,28
379,2017,Hispanic,6
379,2017,White,25
379,2018,Black,9
379,2018,Hispanic,1
379,2018,White,2
380,1982,Black,1
380,1982,White,1
380,1983,White,2
380,1984,Hispanic,1
380,1984,White,2
380,1985,White,5
380,1986,White,3
380,1987,White,11
380,1988,White,7
380,1989,Asian/Pacific,2
380,1989,Black,7
380,1989,Hispanic,2
380,1989,White,62
380,1990,Asian/Pacific,4
380,1990,Black,6
380,1990,Hispanic,6
380,1990,White,48
380,1991,Asian/Pacific,6
380,1991,Black,32
380,1991,Hispanic,17
380,1991,White,104
380,1992,Asian/Pacific,5
380,1992,Black,16
380,1992,Hispanic,8
380,1992,Native American/Alaskan Native,1
380,1992,White,105
380,1993,Asian/Pacific,12
380,1993,Black,26
380,1993,Hispanic,15
380,1993,White,180
380,1994,Asian/Pacific,6
380,1994,Black,27
380,1994,Hispanic,15
380,1994,Native American/Alaskan Native,1
380,1994,White,146
380,1995,Asian/Pacific,13
380,1995,Black,10
380,1995,Hispanic,13
380,1995,White,129
380,1996,Asian/Pacific,16
380,1996,Black,31
380,1996,Hispanic,11
380,1996,Native American/Alaskan Native,1
380,1996,White,186
380,1997,Asian/Pacific,7
380,1997,Black,12
380,1997,Hispanic,6
380,1997,White,138
380,1998,Asian/Pacific,6
380,1998,Black,12
380,1998,Hispanic,11
380,1998,Native American/Alaskan Native,1
380,1998,White,117
380,1999,Asian/Pacific,12
380,1999,Black,13
380,1999,Hispanic,12
380,1999,White,116
380,2000,Asian/Pacific,9
380,2000,Black,16
380,2000,Hispanic,20
380,2000,White,210
380,2001,Asian/Pacific,12
380,2001,Black,8
380,2001,Hispanic,13
380,2001,White,130
380,2002,Asian/Pacific,7
380,2002,Black,2
380,2002,Hispanic,11
380,2002,Native American/Alaskan Native,1
380,2002,White,107
380,2003,Asian/Pacific,8
380,2003,Black,1
380,2003,Hispanic,11
380,2003,White,71
380,2004,Black,2
380,2004,Hispanic,13
380,2004,White,47
380,2005,Asian/Pacific,2
380,2005,Black,8
380,2005,Hispanic,15
380,2005,White,74
380,2006,Asian/Pacific,3
380,2006,Black,7
380,2006,Hispanic,13
380,2006,Native American/Alaskan Native,1
380,2006,White,46
380,2007,Asian/Pacific,2
380,2007,Black,16
380,2007,Hispanic,26
380,2007,White,82
380,2008,Asian/Pacific,1
380,2008,Black,7
380,2008,Hispanic,18
380,2008,Native American/Alaskan Native,1
380,2008,White,69
380,2009,Asian/Pacific,4
380,2009,Black,10
380,2009,Hispanic,11
380,2009,White,63
380,2010,Asian/Pacific,1
380,2010,Black,5
380,2010,Hispanic,3
380,2010,Native American/Alaskan Native,1
380,2010,White,58
380,2011,Asian/Pacific,2
380,2011,Black,2
380,2011,Hispanic,6
380,2011,White,37
380,2012,Asian/Pacific,1
380,2012,Black,1
380,2012,Hispanic,5
380,2012,White,17
380,2013,Asian/Pacific,3
380,2013,Black,1
380,2013,Hispanic,11
380,2013,White,24
380,2014,Black,6
380,2014,Hispanic,8
380,2014,White,28
380,2015,Black,5
380,2015,Hispanic,10
380,2015,White,23
380,2016,Black,1
380,2016,Hispanic,1
380,2016,White,5
380,2017,Hispanic,2
380,2017,White,3
380,2018,White,1
381,1980,Black,3
381,1982,Black,1
381,1982,White,1
381,1986,White,3
381,1987,White,2
381,1989,Black,6
381,1989,White,39
381,1990,Hispanic,2
381,1990,Native American/Alaskan Native,1
381,1990,White,27
381,1991,Black,13
381,1991,Hispanic,5
381,1991,White,104
381,1992,Black,9
381,1992,Hispanic,7
381,1992,White,88
381,1993,Asian/Pacific,1
381,1993,Black,15
381,1993,Hispanic,11
381,1993,Native American/Alaskan Native,2
381,1993,White,99
381,1994,Black,10
381,1994,Hispanic,10
381,1994,Native American/Alaskan Native,1
381,1994,White,134
381,1995,Black,11
381,1995,Hispanic,4
381,1995,White,115
381,1996,Asian/Pacific,2
381,1996,Black,9
